Tumor_Sample_Barcode	gene	has_driver	genic_region	passenger_density	total_mutations	adj_passenger_density
0332b017-17d5-4083-8fc4-9d6f8fdbbbde	EGFR	True	exonic	0	7257	0.0
0332b017-17d5-4083-8fc4-9d6f8fdbbbde	EGFR	True	intronic	1	7257	2.410611014412268
0332b017-17d5-4083-8fc4-9d6f8fdbbbde	PIK3CA	True	exonic	0	7257	0.0
0332b017-17d5-4083-8fc4-9d6f8fdbbbde	RB1	False	intronic	1	7257	2.5515446902196803
0332b017-17d5-4083-8fc4-9d6f8fdbbbde	TERT	True	upstream	0	7257	0.0
0332b017-17d5-4083-8fc4-9d6f8fdbbbde	TP53	True	exonic	0	7257	0.0
04339769-517c-448d-a7ca-951f83608c60	ATRX	True	exonic	0	3421	0.0
04339769-517c-448d-a7ca-951f83608c60	ATRX	True	intronic	6	3421	235.07796198733337
04339769-517c-448d-a7ca-951f83608c60	EGFR	False	intronic	1	3421	57.70880348304914
04339769-517c-448d-a7ca-951f83608c60	IDH1	True	exonic	0	3421	0.0
04339769-517c-448d-a7ca-951f83608c60	PIK3CA	True	exonic	0	3421	0.0
04339769-517c-448d-a7ca-951f83608c60	TP53	True	exonic	0	3421	0.0
08ac57ec-0036-4134-a9bb-f22eaa27ab0d	ATRX	False	intronic	2	6929	11.371873234524845
08ac57ec-0036-4134-a9bb-f22eaa27ab0d	EGFR	False	UTR3	2	6929	437.295362647981
08ac57ec-0036-4134-a9bb-f22eaa27ab0d	EGFR	False	intronic	4	6929	33.499892146965344
08ac57ec-0036-4134-a9bb-f22eaa27ab0d	NF1	False	exonic	1	6929	115.90305822219678
08ac57ec-0036-4134-a9bb-f22eaa27ab0d	NF1	False	intronic	1	6929	5.683938888143857
08ac57ec-0036-4134-a9bb-f22eaa27ab0d	PIK3CA	False	intronic	1	6929	18.63375144919044
08ac57ec-0036-4134-a9bb-f22eaa27ab0d	TERT	True	upstream	0	6929	0.0
1e27cc8a-5394-4958-9af6-5ece1fe24516	ATRX	False	intronic	1	8463	11.382700361246608
1e27cc8a-5394-4958-9af6-5ece1fe24516	EGFR	True	exonic	0	8463	0.0
1e27cc8a-5394-4958-9af6-5ece1fe24516	EGFR	True	intronic	1	8463	16.76589364737663
1e27cc8a-5394-4958-9af6-5ece1fe24516	NF1	False	intronic	1	8463	11.378701098945557
2c71d542-1653-4d97-8752-f2fd05c7e75d	NF1	False	intronic	1	8439	1.4061918852685928
2c71d542-1653-4d97-8752-f2fd05c7e75d	TERT	True	upstream	0	8439	0.0
2fdab641-d73b-4f9a-aa4c-c1944f131a69	EGFR	False	intronic	1	4665	13.355007126806713
2fdab641-d73b-4f9a-aa4c-c1944f131a69	EGFR	False	ncRNA	1	4665	2450750.647826046
2fdab641-d73b-4f9a-aa4c-c1944f131a69	PIK3CA	False	intronic	1	4665	29.713992189748133
2fdab641-d73b-4f9a-aa4c-c1944f131a69	PTEN	True	exonic	0	4665	0.0
2fdab641-d73b-4f9a-aa4c-c1944f131a69	TERT	True	upstream	0	4665	0.0
374cbd87-428e-4509-85c1-b7d3302c30a0	EGFR	True	exonic	0	7406	0.0
374cbd87-428e-4509-85c1-b7d3302c30a0	EGFR	True	intronic	1	7406	13.124435166792246
374cbd87-428e-4509-85c1-b7d3302c30a0	TERT	True	upstream	0	7406	0.0
3914c02e-44ad-4c96-8464-61aa95b42c49	EGFR	True	exonic	0	8707	0.0
3914c02e-44ad-4c96-8464-61aa95b42c49	EGFR	True	intronic	5	8707	45.22029162027524
3914c02e-44ad-4c96-8464-61aa95b42c49	PTEN	True	exonic	0	8707	0.0
3914c02e-44ad-4c96-8464-61aa95b42c49	RB1	False	ncRNA	1	8707	1659657.054930694
3914c02e-44ad-4c96-8464-61aa95b42c49	TERT	True	intronic	2	8707	86.73410268778123
3914c02e-44ad-4c96-8464-61aa95b42c49	TERT	True	upstream	0	8707	0.0
39520be3-a2af-4189-acf4-9d239363333a	EGFR	True	-	1	5761	
39520be3-a2af-4189-acf4-9d239363333a	EGFR	True	exonic	0	5761	0.0
39520be3-a2af-4189-acf4-9d239363333a	EGFR	True	intronic	7	5761	67.83810172965302
39520be3-a2af-4189-acf4-9d239363333a	EGFR	True	ncRNA	1	5761	1778404.9103150237
39520be3-a2af-4189-acf4-9d239363333a	PIK3CA	True	exonic	0	5761	0.0
41d50a3c-49fc-4d8a-9c25-bbbcd3a5da6f	EGFR	False	intronic	2	7376	14.94365697485177
41d50a3c-49fc-4d8a-9c25-bbbcd3a5da6f	NF1	False	intronic	1	7376	5.070991431125339
41d50a3c-49fc-4d8a-9c25-bbbcd3a5da6f	RB1	False	ncRNA	1	7376	1371140.3020705492
41d50a3c-49fc-4d8a-9c25-bbbcd3a5da6f	TERT	True	upstream	0	7376	0.0
4a1ad661-f6ae-44e8-b50b-72ff658ff22b	EGFR	True	exonic	0	6288	0.0
4a1ad661-f6ae-44e8-b50b-72ff658ff22b	EGFR	True	intronic	1	6288	4.758014921496046
4a1ad661-f6ae-44e8-b50b-72ff658ff22b	TERT	True	upstream	0	6288	0.0
4d7f2c74-862b-4aad-98e1-fa831f14a905	ATRX	True	exonic	1	5092	274.77245463610836
4d7f2c74-862b-4aad-98e1-fa831f14a905	IDH1	True	exonic	0	5092	0.0
4d7f2c74-862b-4aad-98e1-fa831f14a905	MED12	False	intronic	1	5092	181.2394566403675
4d7f2c74-862b-4aad-98e1-fa831f14a905	RB1	False	intronic	1	5092	17.698267314914876
4d7f2c74-862b-4aad-98e1-fa831f14a905	TP53	True	exonic	0	5092	0.0
53dec97d-0464-4ffd-8e2e-95b2b9a03af0	ATRX	False	intronic	1	11585	3.992965679307987
53dec97d-0464-4ffd-8e2e-95b2b9a03af0	EGFR	True	exonic	0	11585	0.0
53dec97d-0464-4ffd-8e2e-95b2b9a03af0	EGFR	True	intronic	15	11585	88.2202409695659
53dec97d-0464-4ffd-8e2e-95b2b9a03af0	IDH1	False	intronic	1	11585	65.31162876386524
53dec97d-0464-4ffd-8e2e-95b2b9a03af0	MED12	False	-	1	11585	
